answer,question,context,gemma_query,rouge1,rouge2,rougeL,exact_match,bleu_score
"SELECT date_successor_seated FROM table_2417345_4 WHERE successor = ""David Atwood (R)""",When was successor David Atwood (R) seated?,"CREATE TABLE table_2417345_4 (date_successor_seated VARCHAR, successor VARCHAR)","SELECT date_successor_seated FROM table_2417345_4 WHERE successor = ""David Atwood (R)""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT COUNT(stroke_count) FROM table_name_57 WHERE radical__variants_ = ""生"" AND frequency < 22","WHAT IS THE STROKE COUNT WITH RADICAL OF 生, FRQUENCY SMALLER THAN 22?","CREATE TABLE table_name_57 (stroke_count VARCHAR, radical__variants_ VARCHAR, frequency VARCHAR)","SELECT stroke_count FROM table_name_57 WHERE frequency = ""22""",0.5999999952,0.2222222174691359,0.4999999952000001,0,0.26668299246202215
"SELECT position FROM table_name_64 WHERE player = ""bernard thompson""",Which Position has a Player of bernard thompson?,"CREATE TABLE table_name_64 (position VARCHAR, player VARCHAR)","SELECT position FROM table_name_64 WHERE player = ""bernard thompson""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT venue FROM table_name_99 WHERE date = ""16 january 1996""",what is the venue when the date is 16 january 1996?,"CREATE TABLE table_name_99 (venue VARCHAR, date VARCHAR)","SELECT venue FROM table_name_99 WHERE date = ""16 january 1996""",0.999999995,0.999999995,0.999999995,1,1.0
SELECT T2.Author FROM acceptance AS T1 JOIN submission AS T2 ON T1.Submission_ID = T2.Submission_ID GROUP BY T2.Author HAVING COUNT(DISTINCT T1.workshop_id) > 1,Show the authors who have submissions to more than one workshop.,"CREATE TABLE submission (Author VARCHAR, Submission_ID VARCHAR); CREATE TABLE acceptance (Submission_ID VARCHAR, workshop_id VARCHAR)",SELECT DISTINCT T1.Author FROM submission AS T1 JOIN acceptance AS T2 ON T1.Submission_ID = T2.Submission_ID WHERE T2.workshop_id IN (SELECT DISTINCT T1.Workshop_ID FROM submission),0.6315789423684212,0.47058823029604,0.5263157844736842,0,0.48823693488373543
SELECT MIN(flaps) FROM table_24466191_1,Name the least flaps,CREATE TABLE table_24466191_1 (flaps INTEGER),SELECT MIN(flaps) FROM table_24466191_1,0.999999995,0.999999995,0.999999995,1,1.0
"SELECT competition FROM table_name_74 WHERE score = ""2-1""",What is the Competition name of the competition that ended with a score of 2-1?,"CREATE TABLE table_name_74 (competition VARCHAR, score VARCHAR)","SELECT competition FROM table_name_74 WHERE score = ""2-1""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT outcome FROM table_name_68 WHERE date = ""september 23, 2013""","What outcome has September 23, 2013 as the date?","CREATE TABLE table_name_68 (outcome VARCHAR, date VARCHAR)","SELECT outcome FROM table_name_68 WHERE date = ""september 23, 2013""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT date_of_vacancy FROM table_name_4 WHERE manner_of_departure = ""contract terminated"" AND position_in_table = ""23rd"" AND date_of_appointment = ""31 december 2008""","what is the date of vacancy when the manner of departure is contract terminated, the position in table is 23rd and the date of appointment is 31 december 2008?","CREATE TABLE table_name_4 (date_of_vacancy VARCHAR, date_of_appointment VARCHAR, manner_of_departure VARCHAR, position_in_table VARCHAR)","SELECT date_of_vacancy FROM table_name_4 WHERE manner_of_departure = ""contract terminated"" AND position_in_table = ""23rd"" AND date_of_appointment = ""31",0.9333333283555556,0.9411764656055364,0.9333333283555556,0,0.9310627797040228
"SELECT name FROM table_name_80 WHERE transfer_fee = ""loan""","What is the Name, when the Transfer fee is ""loan""?","CREATE TABLE table_name_80 (name VARCHAR, transfer_fee VARCHAR)","SELECT name FROM table_name_80 WHERE transfer_fee = ""loan""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT county FROM table_18600760_3 WHERE longitude = ""-102.302775""",What was the county with a longitude of -102.302775?,"CREATE TABLE table_18600760_3 (county VARCHAR, longitude VARCHAR)",SELECT county FROM table_18600760_3 WHERE longitude = -102.302775,0.7777777727777778,0.749999995,0.7777777727777778,0,0.7817032396134896
"SELECT гә_гә_[ɡʷ] FROM table_202365_2 WHERE ҕь_ҕь_[ʁʲ_ɣʲ] = ""Ҭә ҭә [tʷʰ]""",what is гә гә [ɡʷ] when ҕь ҕь [ʁʲ/ɣʲ] is ҭә ҭә [tʷʰ]?,"CREATE TABLE table_202365_2 (гә_гә_ VARCHAR, ɡʷ VARCHAR, ҕь_ҕь_ VARCHAR, ʁʲ_ɣʲ VARCHAR)",SELECT г,0.16666666388888893,0.0,0.16666666388888893,0,0.0
"SELECT home_team FROM table_name_36 WHERE away_team = ""brisbane lions""",Which home team had an away team of the Brisbane Lions?,"CREATE TABLE table_name_36 (home_team VARCHAR, away_team VARCHAR)","SELECT home_team FROM table_name_36 WHERE away_team = ""brisbane lions""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT stadium FROM table_name_21 WHERE score = ""1 - 1 dodd 38'""",What stadium had the score 1 - 1 dodd 38'?,"CREATE TABLE table_name_21 (stadium VARCHAR, score VARCHAR)","SELECT stadium FROM table_name_21 WHERE score = ""1 - 1 dodd 38""",0.9166666616666667,0.9090909040909091,0.9166666616666667,0,0.8915993127600096
"SELECT COUNT(wins) FROM table_name_79 WHERE tournament = ""u.s. open"" AND top_25 < 4",What is the number of Tournament of U.S. Open wins with a Top-25 smaller than 4?,"CREATE TABLE table_name_79 (wins VARCHAR, tournament VARCHAR, top_25 VARCHAR)","SELECT wins FROM table_name_79 WHERE tournament = ""us open"" AND top_25 < 4",0.8148148098216735,0.6399999950080001,0.8148148098216735,0,0.5877759718133331
SELECT T1.cust_name FROM customer AS T1 JOIN loan AS T2 ON T1.cust_id = T2.cust_id GROUP BY T1.cust_name HAVING COUNT(*) > 1,Find the name of customers who have more than one loan.,"CREATE TABLE customer (cust_name VARCHAR, cust_id VARCHAR); CREATE TABLE loan (cust_id VARCHAR)",SELECT T1.cust_name FROM customer AS T1 JOIN loan AS T2 ON T1.cust_id = T2.cust_id GROUP BY T1.cust_name HAVING COUNT(*) > 1,0.999999995,0.999999995,0.999999995,1,1.0
SELECT AVG(city) FROM table_name_70 WHERE total < 2 AND borough > 0,"What average city has a total less than 2, with a borough greater than 0?","CREATE TABLE table_name_70 (city INTEGER, total VARCHAR, borough VARCHAR)",SELECT AVG(city) FROM table_name_70 WHERE total < 2 AND borough = 0,0.9166666616666667,0.8181818131818183,0.9166666616666667,0,0.8979542144404234
"SELECT away_captain FROM table_name_84 WHERE venue = ""adelaide oval""",Who was the captain of the away team at Adelaide Oval?,"CREATE TABLE table_name_84 (away_captain VARCHAR, venue VARCHAR)","SELECT away_captain FROM table_name_84 WHERE venue = ""adelaide oval""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT name AS origin FROM table_16799784_11 WHERE name = ""Nike Fossae""",What is the name origin of Nike Fossae? ,CREATE TABLE table_16799784_11 (name VARCHAR),SELECT COUNT(1999) FROM table_16799784_11 WHERE 2000 = 1999 AND 2001 = 1999,0.4999999950000001,0.19999999500000015,0.4999999950000001,0,0.32825185297291753
"SELECT MAX(game) FROM table_23285805_4 WHERE record = ""5-5""","If the record is 5-5, what is the game maximum?","CREATE TABLE table_23285805_4 (game INTEGER, record VARCHAR)","SELECT MAX(game) FROM table_23285805_4 WHERE record = ""5-5""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT result FROM table_19508635_1 WHERE original_artist = ""Dolly Parton""",Name the result for dolly parton,"CREATE TABLE table_19508635_1 (result VARCHAR, original_artist VARCHAR)","SELECT result FROM table_19508635_1 WHERE original_artist = ""Dolly Parton""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT score FROM table_name_13 WHERE away_team = ""southport""",What was the score for the away team southport?,"CREATE TABLE table_name_13 (score VARCHAR, away_team VARCHAR)","SELECT score FROM table_name_13 WHERE away_team = ""southport""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT competition FROM table_name_64 WHERE score = ""58-4""",Which competition ended with a score of 58-4?,"CREATE TABLE table_name_64 (competition VARCHAR, score VARCHAR)","SELECT competition FROM table_name_64 WHERE score = ""58-4""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT gershausen FROM table_name_46 WHERE willingshain = ""243"" AND reckerode_ * * * * = ""224""",What Gershausen has a Willingshain of 243 and Reckerode of 224?,"CREATE TABLE table_name_46 (gershausen VARCHAR, willingshain VARCHAR, reckerode_ VARCHAR)",SELECT gershausen FROM table_name_46 WHERE willingshain = 243 AND reckerode_ = 224,0.7826086906616257,0.5833333283680556,0.7826086906616257,0,0.45667697439361615
"SELECT finish FROM table_name_2 WHERE laps > 192 AND qual = ""135.736""",What is the finish when there was more than 192 laps and a qual of 135.736?,"CREATE TABLE table_name_2 (finish VARCHAR, laps VARCHAR, qual VARCHAR)",SELECT finish FROM table_name_2 WHERE laps = 192 AND qual = 135.736,0.7999999950080001,0.6666666616666668,0.7999999950080001,0,0.668702821056345
"SELECT original_title FROM table_name_72 WHERE director = ""lene grønlykke and sven grønlykke""",What was the original title of the film directed by Lene Grønlykke and Sven Grønlykke?,"CREATE TABLE table_name_72 (original_title VARCHAR, director VARCHAR)","SELECT original_title FROM table_name_72 WHERE director = ""lene grønlykke and sven grønlykke""",0.999999995,0.999999995,0.999999995,1,1.0
SELECT MAX(1987) FROM table_name_48 WHERE 1995 < 1995 AND 1999 < 9,What is the highest 1987 value with a 1995 value less than 1995 and a 1999 less than 9?,CREATE TABLE table_name_48 (Id VARCHAR),SELECT MAX(1987) FROM table_name_48 WHERE 1995 < 1995 AND 1999 < 9,0.999999995,0.999999995,0.999999995,1,1.0
"SELECT date FROM table_name_50 WHERE surface = ""hard"" AND tournament = ""sydney, australia""","What is the date of the Sydney, Australia tournament with a hard surface?","CREATE TABLE table_name_50 (date VARCHAR, surface VARCHAR, tournament VARCHAR)","SELECT date FROM table_name_50 WHERE surface = ""hard"" AND tournament = ""sydney, australia""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT MAX(average) FROM table_name_57 WHERE state = ""texas"" AND evening_gown > 8.875",What is the highest average of the contestant from Texas with an evening gown larger than 8.875?,"CREATE TABLE table_name_57 (average INTEGER, state VARCHAR, evening_gown VARCHAR)","SELECT MAX(average) FROM table_name_57 WHERE state = ""texas"" AND evening_gown > 8.875",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT rounds FROM table_name_84 WHERE engine = ""opc-challenge"" AND driver = ""satrio hermanto""",How many rounds did satrio hermanto go with an opc-challenge engine?,"CREATE TABLE table_name_84 (rounds VARCHAR, engine VARCHAR, driver VARCHAR)","SELECT rounds FROM table_name_84 WHERE engine = ""opc-challenge"" AND driver = ""satrio hermanto""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT MAX(april) FROM table_name_19 WHERE record = ""38-33-10""",Name the most april with record of 38-33-10,"CREATE TABLE table_name_19 (april INTEGER, record VARCHAR)","SELECT MAX(april) FROM table_name_19 WHERE record = ""38-33-10""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT winning_score FROM table_name_87 WHERE year < 1959 AND runner_s__up = ""jackie pung""","What is the winning score before 1959, with runner-up Jackie Pung?","CREATE TABLE table_name_87 (winning_score VARCHAR, year VARCHAR, runner_s__up VARCHAR)","SELECT winning_score FROM table_name_87 WHERE year = 1959 AND runner_s__up = ""jackie pung""",0.959999995008,0.8333333283333335,0.959999995008,0,0.8942255541978509
"SELECT artist FROM table_name_13 WHERE spoofed_title = ""the moron downer jr. show""",What is the name of the Artist for the Spoofed Title of the moron downer jr. show?,"CREATE TABLE table_name_13 (artist VARCHAR, spoofed_title VARCHAR)","SELECT artist FROM table_name_13 WHERE spoofed_title = ""the moron downer jr. show""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT theme, YEAR FROM exhibition ORDER BY ticket_price DESC",Show theme and year for all exhibitions in an descending order of ticket price.,"CREATE TABLE exhibition (theme VARCHAR, YEAR VARCHAR, ticket_price VARCHAR)","SELECT theme, YEAR FROM exhibition ORDER BY ticket_price DESC",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT to_par FROM table_name_49 WHERE country = ""japan""",What is the to par for japan,"CREATE TABLE table_name_49 (to_par VARCHAR, country VARCHAR)","SELECT to_par FROM table_name_49 WHERE country = ""japan""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT laps FROM table_name_34 WHERE time_retired = ""+0.4865""",How many laps have a +0.4865 time/retired?,"CREATE TABLE table_name_34 (laps VARCHAR, time_retired VARCHAR)","SELECT laps FROM table_name_34 WHERE time_retired = ""+0.4865""",0.999999995,0.999999995,0.999999995,1,1.0
SELECT t3.individual_last_name FROM organizations AS t1 JOIN organization_contact_individuals AS t2 ON t1.organization_id = t2.organization_id JOIN individuals AS t3 ON t2.individual_id = t3.individual_id WHERE t1.uk_vat_number = (SELECT MAX(uk_vat_number) FROM organizations) ORDER BY t2.date_contact_to LIMIT 1,Find the last name of the first ever contact person of the organization with the highest UK Vat number.,"CREATE TABLE organizations (uk_vat_number INTEGER); CREATE TABLE individuals (individual_last_name VARCHAR, individual_id VARCHAR); CREATE TABLE organizations (organization_id VARCHAR, uk_vat_number INTEGER); CREATE TABLE organization_contact_individuals (organization_id VARCHAR, individual_id VARCHAR, date_contact_to VARCHAR)",SELECT organization_id FROM organizations WHERE uk_vat_number = (SELECT MAX(uk_vat_number) FROM organizations),0.5714285673469389,0.2399999968,0.5714285673469389,0,0.09811452563423004
"SELECT surface FROM table_name_5 WHERE date = ""20 march 2007""",Name the surface for 20 march 2007,"CREATE TABLE table_name_5 (surface VARCHAR, date VARCHAR)","SELECT surface FROM table_name_5 WHERE date = ""20 march 2007""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT MIN(clubs_remaining) FROM table_29566686_1 WHERE leagues_entering_at_this_round = ""Allsvenskan""",What is the maximum number of clubs remaining when the league entering at this round was allsvenskan?,"CREATE TABLE table_29566686_1 (clubs_remaining INTEGER, leagues_entering_at_this_round VARCHAR)",SELECT MAX(clubs_remaining) FROM table_29566686_1,0.49999999555555563,0.19999999580000008,0.49999999555555563,0,0.286944143322383
SELECT date FROM table_1639689_2 WHERE week = 2,What day(s) did they play on week 2?,"CREATE TABLE table_1639689_2 (date VARCHAR, week VARCHAR)",SELECT date FROM table_1639689_2 WHERE week = 2,0.999999995,0.999999995,0.999999995,1,1.0
SELECT T1.dorm_name FROM dorm AS T1 JOIN has_amenity AS T2 ON T1.dormid = T2.dormid JOIN dorm_amenity AS T3 ON T2.amenid = T3.amenid WHERE T3.amenity_name = 'TV Lounge' EXCEPT SELECT T1.dorm_name FROM dorm AS T1 JOIN has_amenity AS T2 ON T1.dormid = T2.dormid JOIN dorm_amenity AS T3 ON T2.amenid = T3.amenid WHERE T3.amenity_name = 'Study Room',Find the name of dorms which have TV Lounge but no Study Room as amenity.,"CREATE TABLE dorm (dorm_name VARCHAR, dormid VARCHAR); CREATE TABLE has_amenity (dormid VARCHAR, amenid VARCHAR); CREATE TABLE dorm_amenity (amenid VARCHAR, amenity_name VARCHAR)",SELECT T1.dorm_name FROM dorm AS T1 JOIN dorm_amenity AS T2 ON T1.dormid = T2.dormid WHERE T2.amenid = 1000,0.7567567519357196,0.6315789427146814,0.7567567519357196,0,0.09762266401510174
"SELECT MAX(mccain__number) FROM table_20424014_1 WHERE obama__percentage = ""33.7%""",what is the highest mccain # where obama got 33.7%,"CREATE TABLE table_20424014_1 (mccain__number INTEGER, obama__percentage VARCHAR)","SELECT MAX(mccain__number) FROM table_20424014_1 WHERE obama__percentage = ""33.7%""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT outcome FROM table_name_5 WHERE tournament = ""johannesburg, south africa""","What the Outcome for the Tournament of Johannesburg, South Africa","CREATE TABLE table_name_5 (outcome VARCHAR, tournament VARCHAR)","SELECT outcome FROM table_name_5 WHERE tournament = ""johannesburg, south africa""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT MAX(population__2000_) FROM table_2004733_2 WHERE area__in_km_2__ = ""1.2530""",How many people lived in the city which has 1.2530 km² in the year 2000?,"CREATE TABLE table_2004733_2 (population__2000_ INTEGER, area__in_km_2__ VARCHAR)",SELECT MIN(population__2000_) FROM table_2004733_2 WHERE area__in,0.5333333285333334,0.3076923029585799,0.5333333285333334,0,0.5480623193671366
"SELECT MAX(total) FROM table_name_61 WHERE finish = ""t12""",What is the highest total with a t12 finish?,"CREATE TABLE table_name_61 (total INTEGER, finish VARCHAR)","SELECT MAX(total) FROM table_name_61 WHERE finish = ""t12""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT date FROM table_name_95 WHERE result = ""draw""",What is the Date when the match Resulted in a draw?,"CREATE TABLE table_name_95 (date VARCHAR, result VARCHAR)","SELECT date FROM table_name_95 WHERE result = ""draw""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT date_of_birth__age_ FROM table_name_1 WHERE player = ""brian lemay""",When was brian lemay born?,"CREATE TABLE table_name_1 (date_of_birth__age_ VARCHAR, player VARCHAR)","SELECT date_of_birth__age_ FROM table_name_1 WHERE player = ""brian lemay""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT T1.name, T2.balance FROM accounts AS T1 JOIN checking AS T2 ON T1.custid = T2.custid JOIN savings AS T3 ON T1.custid = T3.custid ORDER BY T3.balance LIMIT 1",Find the name and checking balance of the account with the lowest savings balance.,"CREATE TABLE checking (balance VARCHAR, custid VARCHAR); CREATE TABLE savings (custid VARCHAR, balance VARCHAR); CREATE TABLE accounts (name VARCHAR, custid VARCHAR)","SELECT T1.name, T1.balance FROM checking AS T1 JOIN accounts AS T2 ON T1.custid = T2.custid WHERE T2.balance = (SELECT MIN(balance) FROM checking)",0.7222222172376543,0.5263157845121577,0.6111111061265434,0,0.40110200886621844
"SELECT city FROM table_name_78 WHERE rank < 3 AND carriers = ""jetblue airways""",What city had a rank before 3 and primary carrier JetBlue Airways?,"CREATE TABLE table_name_78 (city VARCHAR, rank VARCHAR, carriers VARCHAR)","SELECT city FROM table_name_78 WHERE rank = 3 AND carriers = ""jetblue airways""",0.959999995008,0.8333333283333335,0.959999995008,0,0.8492326635760689
"SELECT part_2 FROM table_name_69 WHERE part_4 = ""*haldanaz""",What was part 2 when part 4 was *haldanaz?,"CREATE TABLE table_name_69 (part_2 VARCHAR, part_4 VARCHAR)","SELECT part_2 FROM table_name_69 WHERE part_4 = ""haldanaz""",0.874999995,0.8571428521428571,0.874999995,0,0.8694714592281678
"SELECT score FROM table_name_84 WHERE home_team = ""goole town""",What was the score when the home team was goole town?,"CREATE TABLE table_name_84 (score VARCHAR, home_team VARCHAR)","SELECT score FROM table_name_84 WHERE home_team = ""goole town""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT country FROM table_name_45 WHERE rank < 6 AND notes = ""fb"" AND time = ""6:32.32""","What country has a rank smaller than 6, a time of 6:32.32 and notes of FB?","CREATE TABLE table_name_45 (country VARCHAR, time VARCHAR, rank VARCHAR, notes VARCHAR)","SELECT country FROM table_name_45 WHERE rank = 6 AND notes = ""fb""",0.8461538412721893,0.6666666618381345,0.8461538412721893,0,0.5459740654978879
"SELECT date FROM table_21191496_1 WHERE pole_position = ""Michele Pirro""",When michele pirro is the pole position what is the date?,"CREATE TABLE table_21191496_1 (date VARCHAR, pole_position VARCHAR)","SELECT date FROM table_21191496_1 WHERE pole_position = ""Michele Pirro""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT result FROM table_name_15 WHERE attendance = ""56,500""","What was the result of the game that had 56,500 in attendance?","CREATE TABLE table_name_15 (result VARCHAR, attendance VARCHAR)","SELECT result FROM table_name_15 WHERE attendance = ""56,500""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT years FROM table_179174_2 WHERE flights = ""134 Orbital""",What years had 134 orbital flights? ,"CREATE TABLE table_179174_2 (years VARCHAR, flights VARCHAR)",SELECT years FROM table_179174_2 WHERE flights = 134,0.823529406782007,0.7999999950222222,0.823529406782007,0,0.7192016995040388
"SELECT SUM(grid) FROM table_name_7 WHERE driver = ""ryan hunter-reay"" AND points > 24","What is the sum of the grid of driver ryan hunter-reay, who has more than 24 points?","CREATE TABLE table_name_7 (grid INTEGER, driver VARCHAR, points VARCHAR)","SELECT SUM(grid) FROM table_name_7 WHERE driver = ""ryan hunter-reay"" AND points > 24",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT score FROM table_13619053_4 WHERE team = ""San Antonio""",What was the score against san antonio?,"CREATE TABLE table_13619053_4 (score VARCHAR, team VARCHAR)","SELECT score FROM table_13619053_4 WHERE team = ""San Antonio""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT rank_on_channel FROM table_26493520_3 WHERE original_air_date = ""January 21, 2011""","Name the rank on channel for january 21, 2011","CREATE TABLE table_26493520_3 (rank_on_channel VARCHAR, original_air_date VARCHAR)","SELECT rank_on_channel FROM table_26493520_3 WHERE original_air_date = ""January 21, 2011""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT votes FROM table_name_78 WHERE occupation = ""security guard""",How many votes did the security guard get?,"CREATE TABLE table_name_78 (votes VARCHAR, occupation VARCHAR)","SELECT votes FROM table_name_78 WHERE occupation = ""security guard""",0.999999995,0.999999995,0.999999995,1,1.0
SELECT Publisher FROM publication GROUP BY Publisher HAVING COUNT(*) > 1,Show publishers that have more than one publication.,CREATE TABLE publication (Publisher VARCHAR),SELECT DISTINCT Publisher FROM publication,0.533333328888889,0.2857142816326531,0.533333328888889,0,0.0
"SELECT coach FROM table_name_18 WHERE conference_titles = ""0"" AND seasons > 2 AND losses > 87 AND ncaa = ""0""","Which coach has 0 conference titles, more than 2 seasons, higher than 87 losses and 0 NCAA?","CREATE TABLE table_name_18 (coach VARCHAR, ncaa VARCHAR, losses VARCHAR, conference_titles VARCHAR, seasons VARCHAR)","SELECT coach FROM table_name_18 WHERE conference_titles > 0 AND seasons > 0 AND ncaa = ""1999"" AND losses > 0",0.8275862019024971,0.647058818546713,0.6896551674197384,0,0.5647101436664517
"SELECT method FROM table_name_41 WHERE time = ""0:38""",How did he win with a time of 0:38?,"CREATE TABLE table_name_41 (method VARCHAR, time VARCHAR)","SELECT method FROM table_name_41 WHERE time = ""0:38""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT COUNT(prominence__m_) FROM table_name_27 WHERE country = ""ethiopia"" AND col__m_ = 1728 AND elevation__m_ < 3 OFFSET 358","What is the total prominence number in m of ethiopia, which has a col in m of 1728 and an elevation less than 3,358?","CREATE TABLE table_name_27 (prominence__m_ VARCHAR, elevation__m_ VARCHAR, country VARCHAR, col__m_ VARCHAR)","SELECT COUNT(prominence__m_) FROM table_name_27 WHERE country = ""ethiopia"" AND col__m_ = 1728 AND elevation__m_ > 3358",0.7999999950222222,0.8124999950195313,0.7999999950222222,0,0.89395271137388
"SELECT record FROM table_name_35 WHERE nationality = ""new zealand""",What is the Record that has a Nationality of new zealand?,"CREATE TABLE table_name_35 (record VARCHAR, nationality VARCHAR)","SELECT record FROM table_name_35 WHERE nationality = ""new zealand""",0.999999995,0.999999995,0.999999995,1,1.0
SELECT order_id FROM shipments WHERE shipment_date = (SELECT MAX(shipment_date) FROM shipments),Find the id of the order which is shipped most recently.,"CREATE TABLE shipments (order_id VARCHAR, shipment_date INTEGER)",SELECT order_id FROM shipments ORDER BY shipment_date DESC LIMIT 1,0.4999999950000001,0.31578946869806096,0.4999999950000001,0,0.2514944161260494
SELECT MAX(inflation_index__2000) = 100 AS _ FROM table_name_34 WHERE year < 1980,What year before 1980 has is the highest Inflation Index (2000=100)?,"CREATE TABLE table_name_34 (year INTEGER, inflation_index__2000 INTEGER)",SELECT MAX(year) FROM table_name_34 WHERE inflation_index__2000 > 100,0.4999999952000001,0.2222222174691359,0.39999999520000007,0,0.508409428705026
"SELECT unit FROM table_name_31 WHERE type = ""wwer-440/213""",Which unite had the type wwer-440/213?,"CREATE TABLE table_name_31 (unit VARCHAR, type VARCHAR)","SELECT unit FROM table_name_31 WHERE type = ""wwer-440/213""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT to_par FROM table_name_23 WHERE place = ""t1"" AND score = 66 - 71 - 66 = 203",What is the Top that has a 66-71-66=203 score and a place of t1?,"CREATE TABLE table_name_23 (to_par VARCHAR, place VARCHAR, score VARCHAR)","SELECT to_par FROM table_name_23 WHERE place = ""t1"" AND score = 203",0.8799999950720001,0.7857142809438777,0.8799999950720001,0,0.7193223009436683
"SELECT position FROM table_name_31 WHERE college = ""colorado""",Which Position has a College of colorado?,"CREATE TABLE table_name_31 (position VARCHAR, college VARCHAR)","SELECT position FROM table_name_31 WHERE college = ""colorado""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT MIN(year) FROM table_name_71 WHERE venue = ""casablanca"" AND time = ""20.63w""",What's the lowest Year with a  Venue of casablanca and has the Time of 20.63w?,"CREATE TABLE table_name_71 (year INTEGER, venue VARCHAR, time VARCHAR)","SELECT MIN(year) FROM table_name_71 WHERE venue = ""casablanca"" AND time = ""20.63w""",0.999999995,0.999999995,0.999999995,1,1.0
SELECT SUM(rank) FROM table_name_83 WHERE total = 1 AND silver < 0,What is the sum of the ranks with a total of 1 and silver less than 0.,"CREATE TABLE table_name_83 (rank INTEGER, total VARCHAR, silver VARCHAR)",SELECT SUM(rank) FROM table_name_83 WHERE total = 1 AND silver < 0,0.999999995,0.999999995,0.999999995,1,1.0
"SELECT manufacturer FROM table_17801022_1 WHERE date = ""November 2""",What manufacturer won the race on November 2?,"CREATE TABLE table_17801022_1 (manufacturer VARCHAR, date VARCHAR)","SELECT manufacturer FROM table_17801022_1 WHERE date = ""November 2""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT years_for_jazz FROM table_11545282_19 WHERE school_club_team = ""Iowa State""",What years were the Iowa State school/club team have a jazz club?,"CREATE TABLE table_11545282_19 (years_for_jazz VARCHAR, school_club_team VARCHAR)","SELECT years_for_jazz FROM table_11545282_19 WHERE school_club_team = ""Iowa State""",0.999999995,0.999999995,0.999999995,1,1.0
"SELECT MAX(decile) FROM table_name_70 WHERE roll > 325 AND area = ""warkworth""",Name the highest Decile for roll more than 325 and area of warkworth,"CREATE TABLE table_name_70 (decile INTEGER, roll VARCHAR, area VARCHAR)","SELECT MAX(decile) FROM table_name_70 WHERE roll > 325 AND area = ""warkworth""",0.999999995,0.999999995,0.999999995,1,1.0
SELECT Famous_Release_date FROM artist ORDER BY Age DESC LIMIT 1,What is the famous release date of the artist with the oldest age?,"CREATE TABLE artist (Famous_Release_date VARCHAR, Age VARCHAR)",SELECT Famous_Release_date FROM artist ORDER BY Age DESC LIMIT 1,0.999999995,0.999999995,0.999999995,1,1.0
"SELECT MIN(laps) FROM table_name_72 WHERE qual = ""124.619""",What is Chitwood's lowest completed number of laps with a qualifying time of 124.619?,"CREATE TABLE table_name_72 (laps INTEGER, qual VARCHAR)",SELECT MIN(laps) FROM table_name_72 WHERE qual = 124.619,0.7777777727777778,0.749999995,0.7777777727777778,0,0.8239677834947428
"SELECT MAX(grid) FROM table_name_45 WHERE constructor = ""ferrari"" AND laps = 2",What is the high grid for ferrari's with 2 laps?,"CREATE TABLE table_name_45 (grid INTEGER, constructor VARCHAR, laps VARCHAR)","SELECT MAX(grid) FROM table_name_45 WHERE constructor = ""ferrari"" AND laps > 2",0.9565217341398866,0.8181818131818183,0.9565217341398866,0,0.9086549610666288
"SELECT MIN(long) FROM table_name_5 WHERE player = ""santana moss"" AND att > 1",I want to know the longest Long for santana moss and Att more than 1,"CREATE TABLE table_name_5 (long INTEGER, player VARCHAR, att VARCHAR)","SELECT MAX(long) FROM table_name_5 WHERE player = ""santana moss"" AND att > 1",0.9230769180769233,0.8333333283333335,0.9230769180769233,0,0.9132027013286009
